	chr	start	end	strand	Stat	Parent files
Merged-chr15-81667973-1	chr15	81667873	81668073	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-148507212-1	chr2	148507112	148507312	+	29.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-44704406-1	chr13	44704306	44704506	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-71570148-1	chr8	71570048	71570248	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-79621083-1	chr2	79620983	79621183	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-24599711-1	chr13	24599611	24599811	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-29032018-1	chr6	29031918	29032118	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-18558485-1	chr6	18558385	18558585	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-41994779-1	chr19	41994679	41994879	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-11792272-1	chr13	11792172	11792372	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-9082688-1	chr13	9082588	9082788	+	7.38	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-5614468-1	chr13	5614368	5614568	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-116010759-1	chr6	116010659	116010859	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-88060817-1	chr6	88060717	88060917	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-30831295-1	chr13	30831195	30831395	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-11965564-1	chr19	11965464	11965664	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-4943296-1	chr19	4943196	4943396	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-61017797-1	chr19	61017697	61017897	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-53421034-1	chr19	53420934	53421134	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-119326097-1	chr6	119325997	119326197	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-46832321-1	chr19	46832221	46832421	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-42215743-1	chr19	42215643	42215843	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-42202228-1	chr19	42202128	42202328	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-39783368-1	chr19	39783268	39783468	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-38124832-1	chr19	38124732	38124932	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-5609960-1	chr19	5609860	5610060	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-29648323-1	chr19	29648223	29648423	+	7.38	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-40971396-1	chr13	40971296	40971496	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-51813692-1	chr13	51813592	51813792	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-116899551-1	chr2	116899451	116899651	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-66965119-1	chr15	66965019	66965219	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-78054558-1	chr8	78054458	78054658	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-74715944-1	chr2	74715844	74716044	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-72201273-1	chr2	72201173	72201373	+	28.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-60141665-1	chr15	60141565	60141765	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-27177158-1	chr8	27177058	27177258	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-166703129-1	chr2	166703029	166703229	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-20122758-1	chr8	20122658	20122858	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-51373410-1	chr13	51373310	51373510	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-123374396-1	chr8	123374296	123374496	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-94605688-1	chr8	94605588	94605788	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-93986979-1	chr8	93986879	93987079	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-120045192-1	chr8	120045092	120045292	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-94098354-1	chr13	94098254	94098454	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-76690392-1	chr13	76690292	76690492	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-74808844-1	chr13	74808744	74808944	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-63041244-1	chr13	63041144	63041344	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-60051045-1	chr13	60050945	60051145	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-59906291-1	chr13	59906191	59906391	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-120696255-1	chr8	120696155	120696355	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-4836990-1	chr15	4836890	4837090	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-20332878-1	chr11	20332778	20332978	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-106487491-1	chr11	106487391	106487591	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-36829221-1	chr15	36829121	36829321	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-36650760-1	chr15	36650660	36650860	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-167657049-1	chr2	167656949	167657149	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-103308979-1	chr15	103308879	103309079	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-101959057-1	chr15	101958957	101959157	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-162932261-1	chr2	162932161	162932361	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-157737580-1	chr2	157737480	157737680	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-93358460-1	chr15	93358360	93358560	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-153138158-1	chr2	153138058	153138258	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-38644627-1	chr15	38644527	38644727	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-145730688-1	chr2	145730588	145730788	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-129801475-1	chr2	129801375	129801575	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-128361123-1	chr2	128361023	128361223	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-84753209-1	chr15	84753109	84753309	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-84127132-1	chr15	84127032	84127232	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-127070564-1	chr2	127070464	127070664	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-122076685-1	chr2	122076585	122076785	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-16356005-1	chr2	16355905	16356105	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-120526144-1	chr2	120526044	120526244	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-36933728-1	chr15	36933628	36933828	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-86460622-1	chr15	86460522	86460722	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-118214682-1	chr11	118214582	118214782	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-141545579-1	chr4	141545479	141545679	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-56281520-1	chr17	56281420	56281620	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-62234122-1	chr11	62234022	62234222	+	19.4	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-58979872-1	chr11	58979772	58979972	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-5601512-1	chr17	5601412	5601612	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-80632135-1	chr17	80632035	80632235	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-95397102-1	chr11	95397002	95397202	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-133942878-1	chr4	133942778	133942978	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-78200598-1	chr17	78200498	78200698	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-75119033-1	chr17	75118933	75119133	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-56584369-1	chr17	56584269	56584469	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-55879238-1	chr17	55879138	55879338	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-128807709-1	chr4	128807609	128807809	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-44271268-1	chr4	44271168	44271368	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-33745280-1	chr4	33745180	33745380	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-156200870-1	chr4	156200770	156200970	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-26640404-1	chr17	26640304	26640504	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-26602680-1	chr17	26602580	26602780	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-25932917-1	chr17	25932817	25933017	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-15375895-1	chr17	15375795	15375995	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-12770092-1	chr17	12769992	12770192	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-87602290-1	chr17	87602190	87602390	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-35121057-1	chr17	35120957	35121157	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-94011209-1	chr8	94011109	94011309	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-44419213-1	chr13	44419113	44419313	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-12883581-1	chr13	12883481	12883681	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-141077325-1	chr4	141077225	141077425	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-121446483-1	chr7	121446383	121446583	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-115063071-1	chr7	115062971	115063171	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-139156706-1	chr4	139156606	139156806	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-137898570-1	chr4	137898470	137898670	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-137033870-1	chr4	137033770	137033970	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-135226249-1	chr4	135226149	135226349	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-134638377-1	chr4	134638277	134638477	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-128877666-1	chr4	128877566	128877766	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-143288398-1	chr7	143288298	143288498	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-125242690-1	chr4	125242590	125242790	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-119294991-1	chr4	119294891	119295091	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-34022992-1	chr11	34022892	34023092	+	41.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-117118048-1	chr4	117117948	117118148	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-109481456-1	chr4	109481356	109481556	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-107890165-1	chr4	107890065	107890265	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-96977634-1	chr11	96977534	96977734	+	45.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-88755122-1	chr4	88755022	88755222	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-58461816-1	chr4	58461716	58461916	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-48577458-1	chr4	48577358	48577558	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-124749900-1	chr4	124749800	124750000	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-48575020-1	chr4	48574920	48575120	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-13843721-1	chr7	13843621	13843821	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-16923668-1	chr7	16923568	16923768	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-80802927-1	chr7	80802827	80803027	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-79190779-1	chr7	79190679	79190879	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-66867513-1	chr7	66867413	66867613	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-65373865-1	chr7	65373765	65373965	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-47730744-1	chr19	47730644	47730844	+	27.700001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-70000568-1	chr11	70000468	70000668	+	37.799999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-67175563-1	chr15	67175463	67175663	+	32.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-28025006-1	chr15	28024906	28025106	+	28.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-38658673-1	chr13	38658573	38658773	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-148940846-1	chr4	148940746	148940946	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-12034115-1	chr13	12034015	12034215	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-45238250-1	chr7	45238150	45238350	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-44985640-1	chr7	44985540	44985740	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-44604654-1	chr7	44604554	44604754	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-30650356-1	chr7	30650256	30650456	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-30007774-1	chr7	30007674	30007874	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-97548585-1	chr13	97548485	97548685	+	25.799999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-25610279-1	chr7	25610179	25610379	+	7.38	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-24481643-1	chr7	24481543	24481743	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-17232562-1	chr7	17232462	17232662	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-48833620-1	chr7	48833520	48833720	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-86560355-1	chr7	86560255	86560455	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-48567647-1	chr4	48567547	48567747	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-43474437-1	chr4	43474337	43474537	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-91298123-1	chr1	91298023	91298223	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-89577230-1	chr1	89577130	89577330	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-120379794-1	chr9	120379694	120379894	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-114743675-1	chr9	114743575	114743775	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-110023463-1	chr9	110023363	110023563	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-99389006-1	chr9	99388906	99389106	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-89459236-1	chr9	89459136	89459336	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-88380143-1	chr9	88380043	88380243	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-71295721-1	chr9	71295621	71295821	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-92374955-1	chr1	92374855	92375055	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-98655801-1	chr7	98655701	98655901	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-68135078-1	chr7	68134978	68135178	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-66745715-1	chr7	66745615	66745815	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-51964947-1	chr7	51964847	51965047	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-46046176-1	chr7	46046076	46046276	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-45459242-1	chr7	45459142	45459342	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-45083190-1	chr7	45083090	45083290	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-37591649-1	chr7	37591549	37591749	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-35754543-1	chr7	35754443	35754643	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-16905623-1	chr7	16905523	16905723	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-80727999-1	chr7	80727899	80728099	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-43482246-1	chr4	43482146	43482346	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-93753508-1	chr1	93753408	93753608	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
