	chr	start	end	strand	Stat	Parent files
Merged-chr1-74672401-1	chr1	74672301	74672501	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-61259018-1	chr8	61258918	61259118	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-33673814-1	chr8	33673714	33673914	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-97645027-1	chr13	97644927	97645127	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-4469924-1	chr16	4469824	4470024	+	34.400002	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-44984990-1	chr16	44984890	44985090	+	41.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-33714647-1	chr16	33714547	33714747	+	34.400002	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-33435485-1	chr8	33435385	33435585	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-27168350-1	chr8	27168250	27168450	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-30102895-1	chr16	30102795	30102995	+	32.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-25068590-1	chr8	25068490	25068690	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-24601387-1	chr8	24601287	24601487	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-10313932-1	chr16	10313832	10314032	+	34.400002	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-24595757-1	chr8	24595657	24595857	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-22641911-1	chr8	22641811	22642011	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-22532052-1	chr8	22531952	22532152	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-18817761-1	chr8	18817661	18817861	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-83609662-1	chr13	83609562	83609762	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-76055357-1	chr13	76055257	76055457	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-73933784-1	chr13	73933684	73933884	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-73536720-1	chr13	73536620	73536820	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-63140032-1	chr13	63139932	63140132	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-22962513-1	chr8	22962413	22962613	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-99300256-1	chr13	99300156	99300356	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-191575034-1	chr1	191574934	191575134	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-193277053-1	chr1	193276953	193277153	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-97604630-1	chr13	97604530	97604730	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-96543430-1	chr13	96543330	96543530	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-93951156-1	chr13	93951056	93951256	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-92354999-1	chr13	92354899	92355099	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-91430523-1	chr13	91430423	91430623	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-38600598-1	chr5	38600498	38600698	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-36539066-1	chr5	36538966	36539166	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-36428213-1	chr5	36428113	36428313	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-30855650-1	chr3	30855550	30855750	+	62.0	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-35722902-1	chr5	35722802	35723002	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-34637163-1	chr5	34637063	34637263	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-34370481-1	chr5	34370381	34370581	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-128805556-1	chr10	128805456	128805656	+	55.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-24739447-1	chr1	24739347	24739547	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-14144086-1	chr1	14143986	14144186	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-13599470-1	chr1	13599370	13599570	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-79152450-1	chr3	79152350	79152550	+	68.699997	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-194938825-1	chr1	194938725	194938925	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-34787142-1	chr5	34787042	34787242	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-64843384-1	chr8	64843284	64843484	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-67483720-1	chr8	67483620	67483820	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-68277475-1	chr8	68277375	68277575	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-144107392-1	chr1	144107292	144107492	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-143667022-1	chr1	143666922	143667122	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-142998527-1	chr1	142998427	142998627	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-96606013-1	chr10	96605913	96606113	+	50.0	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-136625488-1	chr1	136625388	136625588	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-136344373-1	chr1	136344273	136344473	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-135553296-1	chr1	135553196	135553396	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-60932327-1	chr10	60932227	60932427	+	59.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-144903218-1	chr1	144903118	144903318	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-42678861-1	chr10	42678761	42678961	+	58.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-40453055-1	chr10	40452955	40453155	+	47.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-133701884-1	chr1	133701784	133701984	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-132226684-1	chr1	132226584	132226784	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-131993388-1	chr1	131993288	131993488	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-20770298-1	chr10	20770198	20770398	+	53.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-131384532-1	chr1	131384432	131384632	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-131282343-1	chr1	131282243	131282443	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-131110918-1	chr1	131110818	131111018	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-134196481-1	chr1	134196381	134196581	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-128016221-1	chr1	128016121	128016321	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-44710210-1	chr10	44710110	44710310	+	52.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-150165023-1	chr1	150164923	150165123	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-67945733-1	chr18	67945633	67945833	+	35.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-61688745-1	chr18	61688645	61688845	+	35.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-61494686-1	chr18	61494586	61494786	+	35.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-50083239-1	chr18	50083139	50083339	+	35.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr18-37910357-1	chr18	37910257	37910457	+	37.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-172526076-1	chr1	172525976	172526176	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-171642536-1	chr1	171642436	171642636	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-166776492-1	chr1	166776392	166776592	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-96276660-1	chr10	96276560	96276760	+	46.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-166125011-1	chr1	166124911	166125111	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-162314080-1	chr1	162313980	162314180	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-161664590-1	chr1	161664490	161664690	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-156217572-1	chr1	156217472	156217672	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-155027828-1	chr1	155027728	155027928	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-154787781-1	chr1	154787681	154787881	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-153981062-1	chr1	153980962	153981162	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-152718367-1	chr1	152718267	152718467	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-152536893-1	chr1	152536793	152536993	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-162478005-1	chr1	162477905	162478105	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-127351493-1	chr1	127351393	127351593	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-86801161-1	chr8	86801061	86801261	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-85556566-1	chr8	85556466	85556666	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-89235109-1	chr1	89235009	89235209	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-89132788-1	chr1	89132688	89132888	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-88331223-1	chr1	88331123	88331323	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-87765927-1	chr1	87765827	87766027	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-71784479-1	chr8	71784379	71784579	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-71723308-1	chr8	71723208	71723408	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-71710039-1	chr8	71709939	71710139	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-71685380-1	chr8	71685280	71685480	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-91250223-1	chr1	91250123	91250323	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-111449161-1	chr10	111449061	111449261	+	47.0	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-84203711-1	chr1	84203611	84203811	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-84179116-1	chr1	84179016	84179216	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-82799849-1	chr1	82799749	82799949	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-80402229-1	chr1	80402129	80402329	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-80015750-1	chr1	80015650	80015850	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-78484679-1	chr1	78484579	78484779	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-69775028-1	chr8	69774928	69775128	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-68735132-1	chr8	68735032	68735232	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-87723224-1	chr1	87723124	87723324	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-92794000-1	chr1	92793900	92794100	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-104980487-1	chr1	104980387	104980587	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-72682558-1	chr8	72682458	72682658	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-85083237-1	chr8	85083137	85083337	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-84945353-1	chr8	84945253	84945453	+	10.5	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-84236199-1	chr8	84236099	84236299	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-83667036-1	chr8	83666936	83667136	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-127149015-1	chr10	127148915	127149115	+	43.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-98776433-1	chr10	98776333	98776533	+	49.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-127232730-1	chr1	127232630	127232830	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-87930742-1	chr10	87930642	87930842	+	45.599998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-120250397-1	chr1	120250297	120250497	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-62132866-1	chr10	62132766	62132966	+	49.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-119424795-1	chr1	119424695	119424895	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-106796261-1	chr1	106796161	106796361	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-106511842-1	chr1	106511742	106511942	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-105742700-1	chr1	105742600	105742800	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-105355661-1	chr1	105355561	105355761	+	13.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-83608664-1	chr8	83608564	83608764	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-80315021-1	chr8	80314921	80315121	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-80058017-1	chr8	80057917	80058117	+	8.21	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-77275154-1	chr8	77275054	77275254	+	9.71	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-34238600-1	chr5	34238500	34238700	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-39997304-1	chr15	39997204	39997404	+	8.96	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-34068290-1	chr5	34068190	34068390	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-25054125-1	chr5	25054025	25054225	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-124912392-1	chr5	124912292	124912492	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-98731887-1	chr10	98731787	98731987	+	17.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-96646084-1	chr10	96645984	96646184	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-96349202-1	chr10	96349102	96349302	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-95677755-1	chr10	95677655	95677855	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-95441529-1	chr10	95441429	95441629	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-37313571-1	chr3	37313471	37313671	+	78.400002	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-93145272-1	chr10	93145172	93145372	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-125314182-1	chr5	125314082	125314282	+	11.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-93562599-1	chr3	93562499	93562699	+	76.199997	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-87805834-1	chr10	87805734	87805934	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-116450906-1	chr3	116450806	116451006	+	76.199997	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-85161937-1	chr10	85161837	85162037	+	20.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-13357981-1	chr16	13357881	13358081	+	40.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-95731805-1	chr16	95731705	95731905	+	34.400002	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-75877312-1	chr16	75877212	75877412	+	41.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-32656906-1	chr16	32656806	32657006	+	38.799999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-22116300-1	chr16	22116200	22116400	+	38.099998	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-88201113-1	chr10	88201013	88201213	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-15853242-1	chr13	15853142	15853342	+	12.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-129669665-1	chr5	129669565	129669765	+	11.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-135909439-1	chr5	135909339	135909539	+	14.9	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-118046511-1	chr10	118046411	118046611	+	18.700001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-117883672-1	chr10	117883572	117883772	+	15.7	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-117412841-1	chr10	117412741	117412941	+	20.200001	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-107931171-1	chr10	107931071	107931271	+	16.4	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-99270538-1	chr10	99270438	99270638	+	14.2	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr16-52200335-1	chr16	52200235	52200435	+	37.299999	C57Bl6_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
